beta_t,beta,best_actor_num,mean-okl/0,mean-bkl/0,mean-okl/1,mean-bkl/1,mean-okl/2,mean-bkl/2,mean-okl/3,mean-bkl/3,return-average/0,episode-length-avg/0,return-average/1,episode-length-avg/1,return-average/2,episode-length-avg/2,return-average/3,episode-length-avg/3,return-average,time-eval,time-total,epoch,avg-path-return/0,total-samples/0,avg-path-return/1,total-samples/1,avg-path-return/2,total-samples/2,avg-path-return/3,total-samples/3
1,1,0,nan,nan,nan,nan,nan,nan,nan,nan,888.985212077537,1000.0,929.8580704646434,1000.0,876.2947914331247,1000.0,775.7946433309559,1000.0,867.7331793265653,0,22.646886331000132,0,-21.30382642029153,1000.0,-46.94945644487087,1000.0,-16.626745649531664,1000.0,-48.838547592166634,1000.0
1,1,0,nan,nan,nan,nan,nan,nan,nan,nan,892.2129323985015,1000.0,934.2473518742885,1000.0,877.5058347147951,1000.0,689.3038511571656,1000.0,848.3174925361877,0,45.40123341199069,4,-56.22917621651909,2000.0,-17.294667266346003,2000.0,-53.86412114745616,2000.0,-142.79300432399634,2000.0
